Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
3 SERIES,2020,Asia,Silver,Diesel,Manual,4.5,174355,111979,9705,High
3 SERIES,2010,Europe,Black,Electric,Automatic,4.9,46837,80865,7388,High
7 SERIES,2021,Europe,Silver,Diesel,Manual,3.6,19148,85696,9217,High
3 SERIES,2015,Africa,Red,Electric,Manual,4.3,132794,110768,9239,High
7 SERIES,2010,Europe,Blue,Diesel,Automatic,3.7,41283,108375,2738,Low
5 SERIES,2021,Africa,Blue,Electric,Automatic,3.6,70299,61613,5913,Low
3 SERIES,2022,Middle East,White,Hybrid,Automatic,2.2,120242,59466,8121,High
7 SERIES,2015,Asia,Black,Hybrid,Automatic,3.0,87624,88477,9557,High
7 SERIES,2016,South America,Silver,Electric,Automatic,1.5,104706,78654,4236,Low
5 SERIES,2023,North America,Red,Hybrid,Manual,3.6,151555,116741,1539,Low
7 SERIES,2012,South America,White,Diesel,Manual,1.6,62150,103509,3441,Low
5 SERIES,2015,Asia,Blue,Hybrid,Manual,2.3,22458,63952,4010,Low
5 SERIES,2016,Asia,White,Hybrid,Manual,3.4,1808,65487,3795,Low
5 SERIES,2013,South America,Red,Electric,Automatic,4.5,169733,115532,9425,High
5 SERIES,2022,Asia,Grey,Petrol,Automatic,3.4,182450,57673,635,Low
5 SERIES,2019,Africa,White,Electric,Automatic,2.8,162827,82979,6277,Low
3 SERIES,2017,South America,Red,Electric,Automatic,1.7,128064,84387,8910,High
3 SERIES,2016,South America,Red,Diesel,Manual,3.0,56562,90053,3659,Low
3 SERIES,2022,Asia,Red,Hybrid,Manual,3.1,138529,54826,9138,High
7 SERIES,2015,Africa,Grey,Hybrid,Automatic,4.2,160342,85331,5102,Low
3 SERIES,2014,Africa,Silver,Petrol,Manual,3.1,191735,46449,5856,Low
7 SERIES,2021,Asia,Grey,Diesel,Automatic,2.0,84662,105653,6749,Low
3 SERIES,2022,Europe,Silver,Petrol,Automatic,4.4,75169,91140,1216,Low
7 SERIES,2016,Middle East,Red,Electric,Manual,4.9,16037,98462,4356,Low
3 SERIES,2010,Asia,Blue,Diesel,Automatic,1.8,42636,33980,9565,High
3 SERIES,2018,Middle East,Black,Diesel,Manual,2.9,1433,77590,1667,Low
5 SERIES,2020,Africa,Silver,Hybrid,Manual,3.9,196070,35956,1940,Low
7 SERIES,2018,South America,Silver,Hybrid,Automatic,5.0,5196,108396,4769,Low
3 SERIES,2023,Middle East,Black,Diesel,Manual,4.4,77044,40771,5525,Low
3 SERIES,2011,North America,White,Petrol,Manual,3.8,172540,70458,4842,Low
3 SERIES,2021,Africa,White,Electric,Automatic,3.8,157537,67504,3822,Low
5 SERIES,2017,Europe,Grey,Electric,Manual,4.2,94358,112220,9450,High
7 SERIES,2017,Asia,Grey,Hybrid,Manual,4.9,35992,108850,3473,Low
3 SERIES,2019,North America,Silver,Hybrid,Manual,3.5,29957,109478,2087,Low
3 SERIES,2015,Middle East,Silver,Diesel,Automatic,3.2,81488,97249,7269,High
7 SERIES,2013,South America,Red,Electric,Automatic,2.8,114459,90404,7200,High
7 SERIES,2021,North America,White,Electric,Manual,4.5,115401,94477,4487,Low
7 SERIES,2020,Europe,Blue,Diesel,Automatic,2.0,22622,56306,2734,Low
5 SERIES,2023,South America,Silver,Diesel,Automatic,3.1,70369,65235,1826,Low
7 SERIES,2015,Africa,Grey,Petrol,Automatic,4.4,98129,49990,2728,Low
7 SERIES,2017,Middle East,Black,Diesel,Manual,4.9,124475,62939,388,Low
5 SERIES,2017,South America,Silver,Hybrid,Manual,3.1,39692,73465,1445,Low
7 SERIES,2012,North America,Blue,Petrol,Manual,4.5,157295,34617,1096,Low
5 SERIES,2021,Asia,Blue,Diesel,Automatic,1.6,77770,51061,1900,Low
5 SERIES,2016,Middle East,Red,Petrol,Manual,4.4,15375,30645,5691,Low
7 SERIES,2012,Asia,Black,Petrol,Manual,4.0,109748,97627,9097,High
7 SERIES,2014,Asia,Blue,Petrol,Automatic,3.5,62247,82835,5264,Low
7 SERIES,2020,North America,Silver,Petrol,Automatic,3.9,84369,66307,9478,High
3 SERIES,2011,Asia,Silver,Hybrid,Automatic,4.5,136124,93228,5485,Low
7 SERIES,2022,North America,Grey,Hybrid,Automatic,4.4,168440,53422,5399,Low
3 SERIES,2018,North America,Silver,Hybrid,Manual,2.0,199248,56243,4676,Low
3 SERIES,2022,Africa,Red,Diesel,Manual,3.9,168974,47112,8467,High
7 SERIES,2022,Middle East,Red,Electric,Manual,4.8,160437,98811,4811,Low
7 SERIES,2012,South America,Grey,Hybrid,Automatic,1.8,73280,64788,8652,High
3 SERIES,2021,Africa,Blue,Diesel,Automatic,4.7,104719,40098,131,Low
7 SERIES,2020,Asia,White,Hybrid,Manual,3.1,33792,106874,4487,Low
5 SERIES,2016,South America,Grey,Petrol,Manual,3.3,102896,30793,3002,Low
7 SERIES,2020,Middle East,Black,Diesel,Automatic,3.9,195962,48370,6719,Low
7 SERIES,2017,Asia,Grey,Hybrid,Manual,4.8,191164,108774,5087,Low
3 SERIES,2022,Europe,White,Electric,Automatic,3.5,94933,87152,4713,Low
3 SERIES,2020,Africa,Grey,Electric,Automatic,2.2,147163,72045,5155,Low
5 SERIES,2023,North America,Red,Hybrid,Automatic,4.4,78736,34988,364,Low
7 SERIES,2014,Africa,Blue,Petrol,Automatic,3.1,181408,41172,4591,Low
7 SERIES,2022,Asia,Black,Hybrid,Manual,1.9,127281,78784,7107,High
3 SERIES,2024,Europe,Blue,Hybrid,Automatic,4.8,185761,96088,4754,Low
7 SERIES,2018,Europe,Grey,Diesel,Manual,2.4,3917,87056,5229,Low
5 SERIES,2018,Africa,Black,Petrol,Automatic,3.8,62079,112365,1105,Low
3 SERIES,2010,Africa,Black,Electric,Automatic,4.8,62371,106465,1647,Low
3 SERIES,2013,Europe,Silver,Electric,Manual,3.3,52034,53179,1988,Low
7 SERIES,2018,Africa,Black,Hybrid,Automatic,4.0,121468,83976,834,Low
7 SERIES,2018,Middle East,White,Petrol,Manual,4.5,58702,69904,288,Low
5 SERIES,2015,Middle East,Blue,Electric,Automatic,3.9,30587,30134,342,Low
7 SERIES,2019,South America,Black,Electric,Manual,3.2,54664,94083,4737,Low
3 SERIES,2024,Africa,Silver,Hybrid,Manual,3.6,114040,73792,7965,High
3 SERIES,2023,Asia,Blue,Petrol,Automatic,3.2,60533,96351,2044,Low
7 SERIES,2011,Middle East,Grey,Petrol,Manual,2.2,37027,50354,2791,Low
5 SERIES,2015,Europe,Black,Electric,Automatic,2.2,166420,31466,3783,Low
3 SERIES,2022,Middle East,Red,Diesel,Manual,2.0,111193,117499,9988,High
7 SERIES,2016,South America,Silver,Diesel,Automatic,2.6,119382,81961,5410,Low
5 SERIES,2017,South America,Silver,Petrol,Manual,3.5,133283,46980,9367,High
5 SERIES,2016,South America,Grey,Hybrid,Manual,1.9,121736,46888,5508,Low
3 SERIES,2019,North America,Silver,Diesel,Automatic,4.6,53309,77291,8447,High
5 SERIES,2020,North America,Silver,Diesel,Automatic,2.8,61150,97093,2876,Low
5 SERIES,2012,North America,Black,Diesel,Automatic,4.6,16596,115082,3486,Low
7 SERIES,2020,Middle East,Black,Diesel,Manual,3.9,11465,46964,1132,Low
5 SERIES,2021,Europe,Silver,Diesel,Manual,2.9,101120,111540,1996,Low
7 SERIES,2018,Asia,Grey,Hybrid,Manual,3.8,27065,87085,3118,Low
7 SERIES,2013,Europe,Grey,Petrol,Manual,4.5,188282,41473,2607,Low
7 SERIES,2023,Europe,Red,Petrol,Automatic,3.7,87768,118511,5355,Low
3 SERIES,2012,North America,Blue,Petrol,Automatic,4.3,163060,72324,5793,Low
3 SERIES,2023,North America,Silver,Electric,Manual,4.2,35166,90793,5713,Low
7 SERIES,2020,Middle East,Red,Diesel,Manual,1.7,89547,54183,4499,Low
5 SERIES,2011,Asia,Red,Diesel,Automatic,4.7,125654,82764,7656,High
7 SERIES,2011,Africa,Blue,Petrol,Manual,1.9,194747,93040,2640,Low
7 SERIES,2016,North America,Grey,Petrol,Automatic,4.1,67099,35118,1231,Low
7 SERIES,2014,Middle East,White,Electric,Automatic,4.5,9805,47514,3317,Low
5 SERIES,2017,Africa,White,Electric,Manual,4.6,73927,69833,9728,High
3 SERIES,2017,South America,Silver,Diesel,Automatic,2.2,18244,47126,5061,Low
5 SERIES,2024,South America,Blue,Petrol,Automatic,1.6,159428,71639,6474,Low
7 SERIES,2011,North America,Red,Electric,Manual,2.2,104255,83659,9297,High
5 SERIES,2015,North America,Silver,Electric,Manual,2.7,55268,87400,331,Low
5 SERIES,2012,North America,White,Petrol,Manual,1.9,182428,53329,8156,High
3 SERIES,2010,Middle East,Black,Electric,Automatic,3.2,110378,68155,9081,High
3 SERIES,2021,Middle East,White,Petrol,Automatic,1.9,69489,114846,8886,High
5 SERIES,2010,Europe,Red,Hybrid,Automatic,4.1,97275,94962,5685,Low
5 SERIES,2013,Africa,Black,Petrol,Automatic,3.6,80145,62065,428,Low
3 SERIES,2014,South America,Grey,Electric,Automatic,5.0,79555,85746,3590,Low
3 SERIES,2019,South America,Red,Hybrid,Manual,2.2,93465,62064,1647,Low
7 SERIES,2015,North America,White,Hybrid,Manual,1.7,145611,109901,9024,High
5 SERIES,2015,South America,Grey,Hybrid,Manual,3.7,74883,72700,2040,Low
3 SERIES,2011,Asia,Grey,Petrol,Automatic,3.0,95530,77801,5498,Low
3 SERIES,2021,Middle East,Grey,Diesel,Manual,3.9,13031,74780,7188,High
3 SERIES,2016,Europe,White,Petrol,Manual,2.7,162192,88768,3475,Low
3 SERIES,2018,Europe,Red,Petrol,Automatic,4.8,199084,80403,2766,Low
5 SERIES,2018,Asia,Red,Hybrid,Automatic,1.8,16714,87835,7585,High
3 SERIES,2022,Africa,Silver,Hybrid,Manual,1.9,32015,87130,950,Low
5 SERIES,2014,Middle East,White,Electric,Manual,3.6,64607,52385,8225,High
5 SERIES,2012,North America,Blue,Hybrid,Automatic,2.1,151168,50579,9135,High
7 SERIES,2022,South America,Black,Hybrid,Manual,3.4,135126,69981,9468,High
7 SERIES,2017,South America,Black,Electric,Manual,3.2,184380,39859,7464,High
3 SERIES,2017,Africa,Silver,Hybrid,Automatic,3.1,184265,50622,1802,Low
5 SERIES,2021,Middle East,Blue,Hybrid,Automatic,2.6,39352,71895,4167,Low
5 SERIES,2018,North America,White,Hybrid,Automatic,2.9,116544,49379,8805,High
3 SERIES,2019,North America,White,Diesel,Manual,2.0,27909,94016,1537,Low
5 SERIES,2011,North America,Red,Hybrid,Automatic,1.7,5107,44182,1008,Low
7 SERIES,2014,Middle East,Red,Hybrid,Manual,2.9,132352,96444,4467,Low
5 SERIES,2018,Africa,Silver,Diesel,Automatic,5.0,118325,82146,6971,Low
5 SERIES,2016,North America,Silver,Diesel,Automatic,3.7,92551,66238,5626,Low
5 SERIES,2022,Asia,Red,Diesel,Automatic,3.5,25344,76624,1096,Low
3 SERIES,2020,Middle East,White,Hybrid,Automatic,2.8,63983,112599,3615,Low
7 SERIES,2012,Africa,White,Petrol,Automatic,4.2,11956,55795,3987,Low
3 SERIES,2018,South America,White,Diesel,Manual,4.3,161839,100739,3473,Low
5 SERIES,2017,Middle East,White,Petrol,Automatic,4.3,62734,107860,8758,High
5 SERIES,2017,Europe,Silver,Electric,Manual,4.2,21841,94593,9879,High
5 SERIES,2011,South America,Black,Hybrid,Manual,2.4,78964,42963,7971,High
5 SERIES,2015,Africa,Black,Diesel,Automatic,1.8,157052,43439,3165,Low
7 SERIES,2021,Africa,Red,Electric,Automatic,2.1,135088,38771,8411,High
5 SERIES,2011,Asia,Blue,Diesel,Manual,1.8,183600,83093,7255,High
3 SERIES,2021,North America,Black,Diesel,Manual,1.8,69476,110776,1905,Low
7 SERIES,2016,North America,Grey,Hybrid,Manual,3.4,179291,107567,6305,Low
7 SERIES,2024,Europe,Black,Petrol,Manual,3.1,196816,58620,4141,Low
3 SERIES,2015,Middle East,Grey,Petrol,Manual,3.9,119952,57194,9063,High
7 SERIES,2021,Europe,Black,Petrol,Manual,2.3,32717,106234,8833,High
5 SERIES,2013,Asia,Silver,Diesel,Manual,4.4,85476,107905,4740,Low
3 SERIES,2014,Middle East,White,Diesel,Automatic,2.1,39904,97499,1219,Low
5 SERIES,2022,South America,Blue,Hybrid,Automatic,3.8,92899,107223,898,Low
7 SERIES,2024,Europe,Blue,Electric,Automatic,3.2,43329,33622,7108,High
5 SERIES,2012,Africa,Blue,Petrol,Automatic,4.0,51239,67403,5484,Low
3 SERIES,2020,Asia,Red,Hybrid,Manual,1.8,189133,88279,999,Low
7 SERIES,2010,Middle East,Silver,Hybrid,Manual,2.7,117108,32802,8640,High
5 SERIES,2022,Middle East,Blue,Diesel,Manual,2.3,72878,38371,5325,Low
5 SERIES,2012,Africa,Black,Hybrid,Manual,2.4,135184,68450,6749,Low
3 SERIES,2014,South America,White,Hybrid,Automatic,4.9,147784,117694,2733,Low
5 SERIES,2012,Asia,White,Electric,Automatic,3.4,187389,99956,7753,High
3 SERIES,2012,Africa,Silver,Electric,Automatic,3.1,38685,51834,6263,Low
7 SERIES,2021,Africa,White,Hybrid,Automatic,4.4,7606,84284,949,Low
5 SERIES,2021,Asia,Silver,Petrol,Automatic,2.9,18079,70694,5295,Low
7 SERIES,2012,Asia,White,Hybrid,Automatic,4.1,127851,40529,5283,Low
3 SERIES,2012,Europe,Grey,Hybrid,Manual,4.9,91941,35974,8783,High
7 SERIES,2010,North America,White,Petrol,Manual,4.9,154880,105885,8958,High
5 SERIES,2018,South America,Red,Petrol,Automatic,4.6,66679,63425,9891,High
3 SERIES,2018,Europe,White,Diesel,Manual,4.5,76212,37717,2821,Low
3 SERIES,2020,South America,Grey,Electric,Manual,3.6,177563,76200,4121,Low
5 SERIES,2023,Middle East,Blue,Hybrid,Manual,1.6,175878,98550,6671,Low
5 SERIES,2020,South America,Grey,Electric,Automatic,1.5,106135,70833,6972,Low
5 SERIES,2020,South America,Silver,Electric,Manual,1.7,197895,111222,7618,High
3 SERIES,2024,Middle East,Blue,Diesel,Manual,4.1,66887,113281,9870,High
3 SERIES,2019,Africa,Silver,Petrol,Automatic,3.6,161251,94393,7130,High
5 SERIES,2012,Africa,Blue,Petrol,Automatic,2.1,19752,73413,133,Low
7 SERIES,2017,South America,Blue,Hybrid,Automatic,4.9,89012,64099,5012,Low
7 SERIES,2013,Asia,Red,Petrol,Manual,3.1,104753,30768,6935,Low
7 SERIES,2014,Africa,Silver,Hybrid,Manual,4.8,74469,117456,5177,Low
5 SERIES,2016,South America,Silver,Petrol,Manual,2.8,40681,112455,4561,Low
7 SERIES,2016,Middle East,Silver,Electric,Manual,3.6,155920,72038,3914,Low
3 SERIES,2014,Middle East,Red,Diesel,Manual,4.0,93081,32256,5919,Low
5 SERIES,2010,Africa,Grey,Diesel,Manual,3.9,19785,35762,4053,Low
5 SERIES,2024,Asia,Red,Diesel,Automatic,3.5,105204,85487,9129,High
3 SERIES,2022,Asia,Red,Petrol,Manual,4.6,171792,57729,7534,High
7 SERIES,2019,Middle East,Blue,Diesel,Automatic,3.5,53013,51823,3846,Low
5 SERIES,2017,North America,Grey,Electric,Manual,2.9,177110,30213,8952,High
3 SERIES,2019,Asia,Black,Petrol,Manual,3.5,158008,116744,769,Low
3 SERIES,2024,North America,Red,Diesel,Automatic,4.8,144746,41014,5785,Low
3 SERIES,2021,Middle East,Blue,Hybrid,Automatic,2.2,165179,39170,577,Low
5 SERIES,2023,Middle East,Blue,Hybrid,Automatic,3.4,196997,112684,2729,Low
5 SERIES,2019,North America,Red,Hybrid,Automatic,2.1,184856,118106,8001,High
7 SERIES,2022,Middle East,Blue,Petrol,Automatic,3.8,31420,98014,9655,High
5 SERIES,2024,Asia,Silver,Diesel,Automatic,2.3,183141,34769,7168,High
7 SERIES,2015,Asia,Red,Diesel,Automatic,4.7,143823,89366,6889,Low
7 SERIES,2015,South America,Black,Hybrid,Manual,2.5,198148,88834,5868,Low
7 SERIES,2015,Europe,Black,Hybrid,Automatic,3.9,68911,109432,8419,High
5 SERIES,2010,Europe,Red,Hybrid,Automatic,2.5,10650,77993,4435,Low
7 SERIES,2023,North America,Blue,Hybrid,Manual,2.5,106827,66498,8129,High
3 SERIES,2015,South America,Grey,Diesel,Automatic,1.9,117178,50400,6815,Low
7 SERIES,2010,Europe,Red,Hybrid,Automatic,1.9,195242,37646,7865,High
3 SERIES,2022,South America,Red,Hybrid,Manual,3.6,62515,86359,8889,High
5 SERIES,2014,North America,Blue,Petrol,Manual,4.8,8068,52727,9479,High
5 SERIES,2018,Africa,Blue,Electric,Manual,2.8,185302,77005,1297,Low
3 SERIES,2015,Middle East,Silver,Petrol,Manual,3.5,195629,84967,457,Low
3 SERIES,2021,Africa,Silver,Petrol,Manual,2.8,116172,82909,160,Low
5 SERIES,2022,South America,Silver,Petrol,Automatic,4.6,30279,115083,9473,High
3 SERIES,2021,North America,Grey,Electric,Manual,4.6,83608,89369,7897,High
7 SERIES,2018,South America,Blue,Diesel,Manual,2.4,87883,76090,706,Low
3 SERIES,2020,South America,Blue,Electric,Automatic,3.4,176095,64925,1484,Low
3 SERIES,2020,Africa,White,Electric,Manual,1.7,128860,113284,3948,Low
5 SERIES,2014,Asia,Black,Hybrid,Manual,2.6,116225,100011,9382,High
7 SERIES,2011,South America,Blue,Hybrid,Automatic,2.3,109835,84259,4426,Low
5 SERIES,2016,North America,Grey,Hybrid,Manual,3.7,106770,39638,679,Low
5 SERIES,2012,Africa,Blue,Electric,Manual,2.8,161272,40264,9887,High
5 SERIES,2022,North America,Blue,Hybrid,Manual,2.3,154118,92079,5531,Low
7 SERIES,2021,South America,Silver,Hybrid,Manual,2.1,135906,49687,4385,Low
3 SERIES,2022,South America,Grey,Petrol,Automatic,3.3,91039,49074,504,Low
5 SERIES,2016,Middle East,Silver,Diesel,Manual,4.8,82119,92968,7243,High
3 SERIES,2014,Asia,Grey,Diesel,Automatic,3.4,92968,104912,9680,High
3 SERIES,2018,North America,Red,Diesel,Automatic,4.0,22382,48826,1280,Low
3 SERIES,2022,Asia,Silver,Diesel,Manual,3.0,177839,52928,7455,High
5 SERIES,2014,Africa,Grey,Hybrid,Automatic,3.0,8609,32263,8924,High
3 SERIES,2023,Asia,White,Electric,Manual,2.8,163273,110329,4074,Low
5 SERIES,2011,Middle East,Grey,Petrol,Manual,4.0,24313,90251,4704,Low
5 SERIES,2012,Middle East,Black,Diesel,Automatic,2.0,1463,82480,1303,Low
7 SERIES,2014,North America,White,Electric,Manual,2.2,55262,68089,122,Low
5 SERIES,2013,Asia,Black,Petrol,Automatic,1.8,180941,52058,951,Low
5 SERIES,2024,South America,Red,Diesel,Automatic,2.5,94831,76825,3844,Low
3 SERIES,2011,Asia,Red,Hybrid,Automatic,3.4,152533,52665,4397,Low
5 SERIES,2013,South America,Blue,Hybrid,Manual,4.2,35416,66806,8164,High
3 SERIES,2016,Asia,White,Diesel,Manual,1.6,3450,42130,9084,High
7 SERIES,2013,North America,Red,Hybrid,Manual,2.5,103941,42023,9316,High
5 SERIES,2022,Africa,Silver,Hybrid,Automatic,4.2,29539,77435,6341,Low
7 SERIES,2019,North America,Black,Petrol,Manual,2.8,119761,95975,5433,Low
7 SERIES,2022,Europe,Silver,Electric,Manual,2.8,133276,108336,9196,High
7 SERIES,2020,Middle East,Black,Petrol,Manual,1.6,147039,82132,5138,Low
7 SERIES,2021,Africa,Silver,Hybrid,Automatic,2.7,17188,48785,8298,High
5 SERIES,2022,Africa,Black,Diesel,Manual,3.3,37102,118459,7290,High
5 SERIES,2014,South America,Blue,Electric,Manual,2.7,21326,52411,9738,High
3 SERIES,2020,Middle East,Black,Petrol,Automatic,3.2,113391,35011,4062,Low
7 SERIES,2017,Africa,Grey,Diesel,Automatic,3.2,143352,73373,7376,High
7 SERIES,2017,South America,Red,Electric,Automatic,3.7,23330,112823,8754,High
5 SERIES,2022,Europe,Black,Petrol,Automatic,3.6,155314,45871,1321,Low
7 SERIES,2014,North America,Black,Diesel,Manual,3.3,32801,71358,3934,Low
5 SERIES,2024,South America,Blue,Hybrid,Automatic,4.9,37482,92894,3089,Low
5 SERIES,2020,Middle East,White,Petrol,Automatic,3.1,127423,54350,7655,High
3 SERIES,2019,North America,Red,Electric,Manual,4.5,76810,50816,1422,Low
7 SERIES,2016,Asia,Grey,Diesel,Manual,3.5,111962,102465,3800,Low
3 SERIES,2014,South America,White,Hybrid,Manual,3.3,7004,116955,2188,Low
3 SERIES,2021,Africa,White,Hybrid,Manual,2.4,148820,72755,5634,Low
3 SERIES,2015,North America,Blue,Electric,Manual,4.5,190476,43670,9598,High
3 SERIES,2019,Africa,Black,Diesel,Automatic,3.2,23569,90112,963,Low
7 SERIES,2010,North America,White,Hybrid,Manual,4.4,6047,89721,5862,Low
3 SERIES,2024,Asia,Red,Hybrid,Manual,1.9,64296,117711,7753,High
5 SERIES,2020,Asia,Grey,Petrol,Automatic,2.1,162349,101834,9393,High
5 SERIES,2011,South America,Black,Electric,Manual,2.7,183863,82772,464,Low
7 SERIES,2018,Asia,Grey,Diesel,Manual,4.5,127347,98613,5756,Low
5 SERIES,2017,South America,White,Diesel,Manual,1.5,142775,38337,3438,Low
3 SERIES,2010,South America,Red,Hybrid,Manual,3.4,124638,109669,5493,Low
5 SERIES,2019,North America,Blue,Petrol,Manual,2.7,142520,100250,7699,High
3 SERIES,2018,Africa,Blue,Petrol,Automatic,3.4,106859,79960,9584,High
5 SERIES,2013,Africa,White,Diesel,Manual,5.0,14538,32587,4927,Low
7 SERIES,2024,Europe,Red,Diesel,Automatic,4.2,9128,64705,6268,Low
5 SERIES,2019,North America,White,Hybrid,Automatic,2.2,30691,68011,7556,High
5 SERIES,2017,North America,Red,Diesel,Automatic,4.3,75731,47662,1429,Low
7 SERIES,2011,Europe,White,Diesel,Automatic,1.9,25949,67081,3436,Low
5 SERIES,2021,Middle East,White,Diesel,Manual,2.3,199851,113882,3321,Low
5 SERIES,2016,North America,Red,Diesel,Automatic,4.1,138122,66345,1085,Low
5 SERIES,2014,Asia,Black,Electric,Manual,3.2,186977,95105,8740,High
3 SERIES,2013,Africa,Grey,Electric,Manual,2.0,76825,71472,6731,Low
3 SERIES,2012,Europe,Grey,Petrol,Manual,4.6,192563,34413,9391,High
3 SERIES,2014,Asia,Silver,Electric,Manual,3.9,95076,88522,7743,High
5 SERIES,2024,Middle East,Grey,Electric,Automatic,2.2,51961,61196,5927,Low
5 SERIES,2019,Asia,White,Electric,Automatic,4.0,161731,51326,9261,High
3 SERIES,2021,Middle East,White,Hybrid,Automatic,2.7,105205,60279,910,Low
7 SERIES,2021,Europe,White,Electric,Manual,4.5,51343,74078,5265,Low
5 SERIES,2023,South America,Blue,Diesel,Manual,3.0,33096,41237,512,Low
5 SERIES,2011,South America,Red,Diesel,Manual,2.9,60405,98573,1808,Low
7 SERIES,2010,North America,Silver,Petrol,Automatic,2.5,129668,52961,7975,High
5 SERIES,2024,North America,White,Electric,Automatic,3.9,37558,91295,625,Low
7 SERIES,2013,Africa,Grey,Hybrid,Manual,4.8,3821,58076,7026,High
5 SERIES,2012,Europe,Black,Hybrid,Automatic,4.4,168884,77097,7331,High
5 SERIES,2021,Middle East,White,Electric,Manual,2.7,117411,72580,6113,Low
5 SERIES,2021,Asia,Black,Hybrid,Manual,2.7,84709,63416,7843,High
5 SERIES,2021,Africa,White,Diesel,Manual,2.9,42808,93862,5743,Low
7 SERIES,2014,Middle East,Silver,Hybrid,Manual,4.4,196771,104699,8689,High
5 SERIES,2023,Middle East,White,Electric,Manual,2.8,133902,91247,123,Low
3 SERIES,2014,North America,Grey,Diesel,Manual,3.2,30005,34332,5914,Low
7 SERIES,2017,North America,White,Hybrid,Manual,4.4,122696,36483,7670,High
3 SERIES,2024,North America,Red,Hybrid,Automatic,1.5,117895,69740,2816,Low
3 SERIES,2019,Asia,Silver,Hybrid,Automatic,3.9,140952,41158,3832,Low
5 SERIES,2020,Middle East,Red,Petrol,Automatic,1.6,7912,66593,2916,Low
3 SERIES,2019,Africa,Red,Electric,Manual,2.2,159689,110516,7804,High
3 SERIES,2017,South America,Silver,Petrol,Automatic,3.1,50989,95854,9299,High
7 SERIES,2011,Middle East,Silver,Diesel,Automatic,4.9,141572,47945,7276,High
3 SERIES,2017,Asia,Grey,Diesel,Manual,3.6,76596,53812,5950,Low
3 SERIES,2013,Asia,Red,Petrol,Automatic,1.9,100929,105998,937,Low
3 SERIES,2010,North America,White,Diesel,Manual,4.0,87423,95197,5527,Low
5 SERIES,2016,Middle East,Grey,Electric,Manual,4.6,1284,85982,4096,Low
3 SERIES,2016,South America,Grey,Petrol,Automatic,1.5,59449,106586,3523,Low
7 SERIES,2012,Asia,Black,Petrol,Automatic,2.6,25473,106691,7769,High
5 SERIES,2011,Europe,White,Petrol,Automatic,3.0,139787,54022,2773,Low
3 SERIES,2018,Asia,Black,Diesel,Automatic,3.1,134367,118160,7506,High
7 SERIES,2021,Africa,Red,Electric,Automatic,2.3,60169,77588,4471,Low
7 SERIES,2024,Asia,Red,Electric,Automatic,4.9,147424,36431,1348,Low
7 SERIES,2010,Europe,Blue,Petrol,Manual,1.6,99182,96628,9411,High
5 SERIES,2014,Asia,Red,Electric,Manual,3.5,8034,68437,1158,Low
7 SERIES,2013,Middle East,Blue,Hybrid,Manual,3.4,112467,46574,1737,Low
7 SERIES,2024,Asia,Red,Petrol,Manual,2.8,142494,115526,5090,Low
5 SERIES,2023,Europe,Black,Electric,Manual,3.2,72008,52810,5061,Low
5 SERIES,2017,North America,Black,Hybrid,Manual,2.1,98764,97710,9098,High
7 SERIES,2019,South America,White,Petrol,Automatic,2.5,102265,90823,3134,Low
3 SERIES,2011,South America,Black,Hybrid,Manual,2.3,196346,90532,4475,Low
3 SERIES,2021,Africa,Red,Hybrid,Manual,3.9,84282,79335,693,Low
7 SERIES,2022,Europe,Black,Electric,Manual,4.4,8521,111422,739,Low
5 SERIES,2021,Europe,Red,Diesel,Manual,4.3,56203,108155,5202,Low
5 SERIES,2015,Africa,Grey,Hybrid,Automatic,4.4,109506,80263,4660,Low
5 SERIES,2012,North America,Silver,Petrol,Automatic,1.6,7961,79826,9840,High
3 SERIES,2012,Middle East,Grey,Electric,Manual,2.2,163664,66592,5832,Low
3 SERIES,2013,Europe,Black,Electric,Automatic,1.7,36913,87051,6584,Low
5 SERIES,2022,Middle East,Grey,Electric,Automatic,2.8,60842,95165,7040,High
7 SERIES,2017,Asia,White,Diesel,Manual,3.1,182921,87276,2030,Low
3 SERIES,2013,Middle East,White,Hybrid,Manual,3.8,22455,100648,2056,Low
5 SERIES,2010,Asia,Silver,Diesel,Automatic,3.9,177941,99254,4101,Low
3 SERIES,2021,North America,Silver,Diesel,Automatic,3.4,121194,57125,467,Low
3 SERIES,2016,South America,Blue,Petrol,Manual,4.5,170958,73905,9038,High
3 SERIES,2018,North America,Black,Petrol,Manual,4.8,8096,71635,5267,Low
5 SERIES,2010,Middle East,Red,Diesel,Automatic,3.4,180076,43730,9831,High
3 SERIES,2013,North America,Blue,Hybrid,Automatic,4.2,175758,113236,3415,Low
3 SERIES,2013,Europe,White,Diesel,Manual,3.6,73714,91144,3065,Low
7 SERIES,2024,South America,Blue,Electric,Manual,4.2,168109,43085,695,Low
3 SERIES,2014,Middle East,Black,Electric,Manual,2.0,167853,93568,7523,High
3 SERIES,2020,North America,White,Electric,Automatic,4.7,34084,101244,6491,Low
3 SERIES,2021,North America,Black,Diesel,Automatic,4.1,27555,88964,5417,Low
3 SERIES,2020,Middle East,Red,Electric,Automatic,3.6,11064,72096,7594,High
3 SERIES,2021,South America,Red,Diesel,Automatic,4.6,133749,54002,2255,Low
