Model,Year,Region,Color,Fuel_Type,Transmission,Engine_Size_L,Mileage_KM,Price_USD,Sales_Volume,Sales_Classification
3 SERIES,2010,South America,Grey,Hybrid,Automatic,2.0,83119,78420,6474,Low
M5,2011,North America,White,Electric,Manual,4.2,101142,119060,9403,High
I3,2014,Africa,Black,Hybrid,Manual,4.1,82667,42665,5994,Low
5 SERIES,2011,Middle East,Grey,Electric,Manual,3.1,11149,111501,3751,Low
X1,2012,South America,White,Petrol,Automatic,3.5,33172,53845,3804,Low
5 SERIES,2010,North America,Blue,Hybrid,Manual,4.2,157776,46542,9627,High
X3,2013,Europe,Silver,Electric,Manual,4.5,139277,97757,4777,Low
I8,2011,Europe,Grey,Electric,Automatic,1.9,94371,107124,3585,Low
X5,2013,Europe,Black,Hybrid,Automatic,4.2,127573,42497,8447,High
I8,2011,Middle East,Red,Petrol,Automatic,2.3,15344,58730,8382,High
X1,2010,Middle East,Red,Petrol,Manual,2.1,89932,33817,5861,Low
3 SERIES,2012,North America,Black,Electric,Manual,2.4,62103,63012,821,Low
X1,2012,South America,Silver,Hybrid,Manual,4.1,86803,89570,8709,High
X6,2012,Asia,Blue,Electric,Automatic,4.5,104514,71223,5697,Low
7 SERIES,2014,North America,White,Diesel,Manual,2.6,17643,75701,982,Low
7 SERIES,2013,North America,Black,Hybrid,Manual,4.1,126556,72639,5064,Low
X3,2010,South America,Black,Electric,Automatic,4.9,175929,90694,613,Low
I3,2011,Europe,Grey,Petrol,Manual,3.5,28653,102606,5373,Low
X3,2012,Europe,Black,Petrol,Manual,3.4,8435,96690,217,Low
I3,2011,South America,Blue,Hybrid,Automatic,4.8,50239,55921,8199,High
M5,2013,North America,Silver,Hybrid,Automatic,3.9,13315,44636,6705,Low
3 SERIES,2014,Africa,Black,Petrol,Automatic,2.1,71284,56015,7692,High
X3,2014,Asia,Grey,Petrol,Automatic,3.1,76430,34930,9820,High
5 SERIES,2011,Europe,Grey,Diesel,Automatic,3.6,29371,65384,9842,High
M5,2013,Asia,Blue,Diesel,Manual,1.5,109087,68787,2994,Low
7 SERIES,2010,South America,Blue,Hybrid,Manual,2.4,146421,74036,7854,High
X1,2010,Middle East,Grey,Petrol,Manual,3.4,60514,105678,9649,High
I3,2010,Middle East,Grey,Hybrid,Manual,3.5,72960,100317,7111,High
3 SERIES,2010,North America,Red,Electric,Automatic,4.0,92313,95724,2847,Low
M3,2011,Asia,Red,Diesel,Automatic,3.2,81434,58729,7908,High
5 SERIES,2012,North America,Red,Electric,Automatic,3.6,111634,107694,5336,Low
I8,2013,South America,Red,Diesel,Manual,2.9,70060,118222,9471,High
7 SERIES,2013,North America,White,Petrol,Automatic,1.9,187612,51256,7223,High
X1,2010,Asia,Blue,Diesel,Automatic,1.6,102288,33162,8382,High
5 SERIES,2014,Middle East,Black,Hybrid,Automatic,3.4,6969,108629,1208,Low
I3,2011,Africa,Grey,Hybrid,Automatic,3.7,102186,99557,4474,Low
M3,2012,Africa,Grey,Electric,Automatic,4.1,130882,71973,2990,Low
3 SERIES,2014,Africa,Silver,Petrol,Manual,2.2,137082,79376,5299,Low
X6,2013,North America,Black,Hybrid,Manual,4.9,9531,39044,416,Low
5 SERIES,2011,North America,Red,Diesel,Manual,4.0,193452,75716,4553,Low
I8,2013,North America,Grey,Hybrid,Manual,3.0,85648,61813,7897,High
M5,2014,Middle East,Blue,Electric,Automatic,4.3,103406,87409,5204,Low
M3,2011,Africa,White,Hybrid,Manual,2.4,5231,108819,5865,Low
M3,2013,Europe,Black,Electric,Automatic,2.4,112473,95742,789,Low
X5,2013,Middle East,Grey,Electric,Automatic,2.6,65608,110914,5873,Low
X5,2013,Africa,Blue,Hybrid,Manual,1.7,33817,45019,9265,High
X1,2011,North America,Blue,Electric,Automatic,1.6,96090,109566,4919,Low
M5,2014,Middle East,White,Petrol,Manual,2.4,41710,85632,9123,High
I8,2011,North America,Black,Hybrid,Manual,3.5,13565,72345,1793,Low
X5,2014,Europe,Black,Electric,Automatic,2.6,49098,60347,9664,High
7 SERIES,2012,Europe,White,Electric,Manual,3.1,20288,109413,8009,High
M3,2014,Europe,Blue,Hybrid,Automatic,2.4,64316,89059,1129,Low
X5,2013,Asia,White,Diesel,Automatic,2.0,168794,49395,4547,Low
M5,2010,North America,White,Electric,Manual,2.9,199243,96644,9743,High
I8,2012,Asia,Red,Hybrid,Automatic,2.3,8703,55926,2650,Low
I8,2014,North America,Black,Electric,Manual,2.9,54416,67218,106,Low
X6,2010,Europe,Black,Electric,Automatic,4.4,173985,42350,8352,High
X1,2010,Asia,Silver,Petrol,Manual,2.8,79775,62610,8725,High
I3,2014,Africa,Black,Diesel,Manual,2.0,170918,63282,7096,High
X5,2010,South America,White,Electric,Automatic,2.1,18792,87672,725,Low
7 SERIES,2014,Africa,Black,Hybrid,Manual,3.9,50183,45496,3590,Low
I8,2011,Asia,Grey,Diesel,Automatic,4.9,159048,57994,1917,Low
I3,2014,Asia,Red,Electric,Automatic,4.2,190593,109437,4547,Low
X1,2012,Africa,Black,Diesel,Manual,2.8,123964,52078,700,Low
5 SERIES,2010,South America,Red,Petrol,Automatic,4.6,27088,100637,6877,Low
M3,2013,Middle East,Black,Hybrid,Automatic,3.8,50681,114366,9114,High
X1,2010,Europe,White,Electric,Automatic,2.9,171353,83564,6514,Low
I3,2011,Africa,Red,Petrol,Automatic,4.1,55184,74581,798,Low
5 SERIES,2014,Africa,Blue,Electric,Automatic,2.1,27808,52009,3042,Low
I8,2010,Europe,Grey,Diesel,Manual,3.6,173993,99159,6550,Low
5 SERIES,2013,Europe,Black,Diesel,Manual,4.3,83216,112921,8781,High
X6,2012,Middle East,Blue,Hybrid,Automatic,1.6,82922,39635,549,Low
5 SERIES,2014,South America,Black,Petrol,Manual,3.2,22680,36065,9686,High
X3,2014,Africa,Silver,Petrol,Manual,4.7,160589,37919,7747,High
X1,2011,Europe,Silver,Petrol,Automatic,3.4,133549,84679,7559,High
M3,2014,Asia,Blue,Hybrid,Manual,4.0,70495,115525,9542,High
X5,2014,Africa,Silver,Hybrid,Automatic,2.0,26973,87956,2060,Low
3 SERIES,2011,North America,Grey,Petrol,Manual,3.9,34805,114365,9718,High
I8,2014,South America,Red,Diesel,Manual,2.3,7226,59924,4258,Low
5 SERIES,2011,North America,Grey,Hybrid,Manual,3.6,112392,99382,1097,Low
7 SERIES,2011,Asia,Grey,Electric,Automatic,2.8,64276,106924,2108,Low
X6,2011,South America,Grey,Diesel,Manual,4.8,141622,93692,5450,Low
X3,2012,South America,Blue,Electric,Manual,2.5,178112,71873,3742,Low
3 SERIES,2010,Europe,Black,Petrol,Automatic,1.5,1613,99647,5296,Low
X5,2012,Europe,Silver,Petrol,Automatic,4.2,149362,87140,5973,Low
3 SERIES,2010,Middle East,Blue,Petrol,Manual,3.0,112138,39323,1018,Low
M5,2013,Africa,Red,Hybrid,Manual,2.1,128313,31074,9047,High
X3,2010,Middle East,White,Petrol,Automatic,2.9,170702,39056,6457,Low
X5,2013,North America,Red,Hybrid,Manual,2.6,39715,51124,7692,High
M3,2010,Europe,Grey,Petrol,Automatic,3.1,192420,93140,9321,High
M3,2011,North America,Blue,Hybrid,Manual,4.1,159476,60139,2102,Low
5 SERIES,2012,Europe,Silver,Electric,Automatic,2.3,23881,104160,8979,High
I8,2012,Asia,White,Diesel,Automatic,1.8,59011,77991,9887,High
X3,2012,South America,Red,Electric,Automatic,4.0,48218,108633,2257,Low
X6,2014,South America,Grey,Electric,Automatic,4.2,106702,66018,808,Low
M5,2012,Asia,Blue,Electric,Automatic,4.0,194638,42042,1706,Low
X3,2012,Asia,Blue,Petrol,Manual,4.7,24862,39963,7084,High
5 SERIES,2014,North America,Red,Petrol,Manual,4.5,97725,104389,9922,High
X5,2014,Asia,Grey,Hybrid,Automatic,2.1,140041,66995,6871,Low
3 SERIES,2010,Europe,Black,Petrol,Manual,2.8,66416,108190,4443,Low
I3,2010,Middle East,White,Petrol,Automatic,3.1,17814,32634,2973,Low
7 SERIES,2014,Middle East,Black,Electric,Automatic,3.6,138886,112674,3701,Low
X6,2013,Africa,Silver,Petrol,Automatic,2.8,32962,68752,7140,High
I8,2011,Africa,Black,Petrol,Automatic,3.1,24601,100186,2781,Low
5 SERIES,2014,North America,Blue,Diesel,Manual,3.8,50526,49343,1759,Low
X3,2013,Africa,Blue,Hybrid,Automatic,3.0,71557,84972,7403,High
X6,2014,North America,Silver,Hybrid,Automatic,4.3,97326,72169,3514,Low
3 SERIES,2011,Asia,Grey,Hybrid,Manual,2.3,140017,44627,5999,Low
X1,2014,North America,Silver,Petrol,Automatic,3.3,154426,67723,5518,Low
7 SERIES,2012,Asia,Blue,Electric,Manual,2.4,94994,45065,4134,Low
X6,2012,South America,Red,Petrol,Automatic,4.1,14500,97603,8282,High
M5,2011,Asia,Silver,Hybrid,Manual,4.2,127513,51744,5812,Low
7 SERIES,2014,North America,Red,Petrol,Automatic,4.8,45833,79207,3290,Low
M3,2010,Middle East,Black,Electric,Automatic,1.8,114691,106983,4476,Low
5 SERIES,2010,Europe,Red,Electric,Automatic,3.5,98183,94170,7368,High
X6,2014,South America,Blue,Electric,Manual,4.0,86730,74475,6702,Low
I8,2013,Middle East,Red,Petrol,Automatic,1.9,40514,30721,1666,Low
M5,2011,Europe,Black,Petrol,Automatic,3.3,2693,51358,1176,Low
X5,2014,Africa,Red,Hybrid,Manual,3.3,46245,116955,6873,Low
5 SERIES,2013,Europe,White,Hybrid,Automatic,4.6,10984,112148,1681,Low
I3,2012,Africa,Red,Hybrid,Automatic,1.6,19676,49704,2103,Low
X3,2013,North America,Silver,Diesel,Manual,1.7,108499,109925,6889,Low
5 SERIES,2014,Middle East,Red,Electric,Automatic,3.2,101153,75214,6344,Low
I3,2012,Asia,Red,Diesel,Automatic,4.8,122115,68240,4675,Low
3 SERIES,2012,Europe,White,Hybrid,Automatic,3.4,29319,36551,7580,High
M3,2012,South America,Grey,Petrol,Automatic,4.4,77367,58509,6500,Low
5 SERIES,2011,Africa,Red,Petrol,Automatic,1.7,187853,53130,1272,Low
I3,2010,Asia,Grey,Electric,Automatic,4.4,88635,87521,2219,Low
X6,2014,Middle East,White,Hybrid,Manual,4.4,152837,105978,6090,Low
I3,2013,Africa,Black,Hybrid,Manual,2.4,127053,36478,7882,High
M3,2011,North America,White,Hybrid,Automatic,3.0,132505,96213,7288,High
I8,2010,Asia,Red,Petrol,Automatic,2.0,97546,51089,1918,Low
7 SERIES,2012,Africa,White,Diesel,Automatic,1.8,102545,41540,3798,Low
X1,2011,North America,Grey,Electric,Automatic,3.3,189930,55730,2690,Low
X1,2012,Asia,Black,Petrol,Automatic,3.9,26435,69029,6919,Low
7 SERIES,2010,Europe,Black,Diesel,Automatic,3.1,61359,39010,2241,Low
X1,2014,Asia,Red,Diesel,Automatic,1.9,96915,101943,8803,High
I3,2011,North America,Red,Hybrid,Automatic,4.7,89713,79219,3321,Low
7 SERIES,2013,South America,Blue,Petrol,Manual,4.1,125836,76727,2606,Low
3 SERIES,2014,North America,Red,Diesel,Automatic,2.4,21256,93115,2972,Low
X6,2012,Middle East,Grey,Electric,Automatic,4.2,136185,55437,5859,Low
X1,2011,Africa,White,Electric,Automatic,4.5,137974,105213,8347,High
I3,2010,Europe,Black,Electric,Automatic,2.1,21199,75974,2850,Low
I8,2014,Europe,White,Petrol,Automatic,2.6,72042,58579,7630,High
M3,2013,Africa,Red,Diesel,Automatic,2.5,46420,116586,4842,Low
X6,2010,Europe,White,Hybrid,Manual,2.1,193467,64549,5435,Low
I3,2011,Europe,Blue,Diesel,Automatic,4.1,9367,83742,5886,Low
I8,2013,Asia,Black,Diesel,Manual,2.5,130031,49248,7293,High
I8,2012,Europe,Silver,Petrol,Automatic,2.1,53641,35185,8274,High
3 SERIES,2011,Africa,Red,Diesel,Automatic,1.7,187659,114032,4184,Low
X6,2014,Middle East,Grey,Petrol,Manual,2.7,92290,77098,1819,Low
M5,2012,South America,White,Diesel,Manual,1.7,86365,93232,921,Low
X1,2011,South America,Silver,Hybrid,Manual,4.1,138926,82229,707,Low
X5,2011,Africa,Black,Electric,Automatic,2.1,100480,89512,7728,High
M5,2011,Africa,Blue,Electric,Automatic,2.2,177852,84374,2816,Low
I8,2012,South America,Red,Petrol,Automatic,2.9,186468,48217,227,Low
X6,2010,South America,Black,Petrol,Automatic,2.3,95159,99395,5742,Low
X6,2011,Africa,Black,Petrol,Automatic,4.3,57166,31745,7361,High
I8,2011,Asia,Silver,Hybrid,Manual,3.0,128936,48560,7044,High
X3,2011,Asia,Blue,Electric,Manual,4.8,99176,60947,8830,High
5 SERIES,2012,Asia,White,Electric,Manual,2.2,155389,38236,5438,Low
X1,2013,Asia,White,Hybrid,Automatic,1.6,145144,59876,8357,High
M3,2011,North America,White,Diesel,Manual,2.4,131001,97616,2628,Low
M5,2014,Middle East,Red,Hybrid,Manual,4.7,92194,101648,2527,Low
7 SERIES,2014,Middle East,Black,Petrol,Manual,3.0,131953,75082,1207,Low
X5,2014,Middle East,Blue,Hybrid,Manual,4.9,43995,95847,4324,Low
X1,2012,Asia,Grey,Hybrid,Manual,4.6,125441,70235,253,Low
X6,2010,Asia,Black,Diesel,Manual,3.8,13922,61341,4020,Low
X1,2012,Africa,Blue,Electric,Automatic,2.9,54190,65406,5608,Low
5 SERIES,2011,North America,Red,Electric,Automatic,3.8,133492,113994,6928,Low
X6,2013,Asia,Black,Diesel,Manual,3.9,171009,112081,9715,High
X1,2011,Middle East,Red,Diesel,Automatic,3.4,46779,40749,3815,Low
I3,2012,North America,Silver,Electric,Automatic,3.8,129188,80393,253,Low
X5,2012,North America,Black,Petrol,Manual,2.2,90565,76278,4314,Low
I8,2012,North America,Grey,Electric,Automatic,4.8,148535,52513,8069,High
I3,2012,Asia,Red,Hybrid,Automatic,3.6,165646,38189,2305,Low
X1,2010,North America,White,Electric,Automatic,2.0,171202,55739,8987,High
X6,2011,Europe,Red,Hybrid,Manual,2.2,81471,97907,4409,Low
5 SERIES,2013,Middle East,Black,Hybrid,Automatic,2.7,95798,32011,1189,Low
I3,2011,South America,Grey,Hybrid,Manual,1.6,185278,94366,756,Low
M3,2013,Middle East,Red,Electric,Automatic,2.6,198820,55767,1072,Low
5 SERIES,2013,Middle East,Blue,Diesel,Automatic,4.4,109893,100293,6499,Low
I8,2013,South America,White,Diesel,Automatic,1.6,69065,79685,5069,Low
X5,2010,Africa,Red,Hybrid,Manual,1.9,79688,73643,6624,Low
X6,2011,North America,White,Diesel,Manual,4.3,65129,99234,3877,Low
X5,2012,North America,Grey,Diesel,Manual,2.4,75163,32180,9553,High
7 SERIES,2013,North America,Grey,Diesel,Automatic,4.0,178096,119609,8115,High
M5,2013,Europe,Red,Petrol,Automatic,4.2,148320,100138,2841,Low
M5,2014,North America,Silver,Petrol,Manual,3.2,186668,80605,1481,Low
5 SERIES,2014,North America,Silver,Hybrid,Manual,3.9,13659,68627,6871,Low
X5,2010,Asia,Grey,Petrol,Manual,2.0,22315,39967,3855,Low
X5,2012,Africa,Grey,Electric,Manual,3.9,70051,104742,7318,High
X1,2011,Africa,Silver,Hybrid,Automatic,2.2,177684,66396,8977,High
X1,2010,South America,Grey,Electric,Automatic,4.8,42560,78424,783,Low
X3,2011,Asia,Grey,Hybrid,Automatic,1.9,92646,66100,2558,Low
M5,2013,Middle East,White,Electric,Manual,4.2,142152,42977,1488,Low
X6,2012,Europe,Grey,Petrol,Manual,3.1,162748,98291,4585,Low
X1,2012,Asia,White,Diesel,Manual,3.4,175569,40560,4323,Low
5 SERIES,2012,Europe,White,Petrol,Automatic,4.3,165560,40252,3957,Low
X6,2013,South America,Silver,Petrol,Manual,4.1,92113,101899,7053,High
M3,2013,South America,Grey,Hybrid,Manual,4.3,148265,105170,3677,Low
X5,2013,Europe,Silver,Petrol,Manual,3.7,3443,112353,4590,Low
X6,2013,Africa,Red,Petrol,Manual,4.5,50361,34726,5901,Low
M5,2014,Middle East,Black,Hybrid,Automatic,4.1,114680,52472,7450,High
3 SERIES,2011,South America,Silver,Electric,Automatic,3.0,190291,45369,1155,Low
X6,2012,Asia,Silver,Petrol,Automatic,1.9,89073,100127,4797,Low
7 SERIES,2010,Asia,Silver,Electric,Automatic,1.7,119853,72151,3689,Low
X3,2014,North America,Blue,Hybrid,Automatic,3.6,176421,88661,503,Low
5 SERIES,2010,South America,Blue,Electric,Manual,2.4,185871,43588,8525,High
X6,2010,Middle East,Grey,Petrol,Manual,2.8,178621,86145,1452,Low
X6,2010,Europe,Blue,Hybrid,Automatic,3.5,85507,34003,1167,Low
X5,2013,Asia,Black,Diesel,Automatic,4.7,136401,34716,8027,High
M3,2014,Europe,Red,Diesel,Manual,4.7,26956,92478,754,Low
X3,2012,South America,Red,Diesel,Automatic,3.2,193902,101007,4516,Low
5 SERIES,2012,North America,Black,Hybrid,Automatic,4.4,94602,61066,6274,Low
7 SERIES,2014,Europe,Silver,Hybrid,Automatic,2.7,126122,106980,3202,Low
M5,2014,South America,Red,Hybrid,Manual,1.9,169902,73180,4151,Low
X6,2013,North America,Red,Hybrid,Automatic,4.4,56342,39910,1637,Low
3 SERIES,2012,South America,White,Petrol,Manual,1.8,140206,98491,7202,High
5 SERIES,2011,Africa,Black,Hybrid,Automatic,2.7,39488,40772,6186,Low
7 SERIES,2012,North America,Red,Petrol,Manual,3.4,87973,75158,6531,Low
X5,2014,North America,Blue,Electric,Manual,3.9,28864,53113,7043,High
X5,2010,Europe,Silver,Hybrid,Automatic,4.1,86321,94006,3053,Low
X5,2012,Europe,Black,Hybrid,Manual,2.7,148253,66000,9137,High
X3,2013,South America,Red,Diesel,Manual,3.1,11809,36992,2266,Low
7 SERIES,2013,Europe,Silver,Hybrid,Automatic,1.8,24554,63292,9481,High
I8,2010,Africa,Blue,Electric,Automatic,4.8,4364,59548,1821,Low
7 SERIES,2013,Europe,Grey,Electric,Manual,1.7,163281,95878,9631,High
M5,2011,Africa,Blue,Petrol,Manual,2.5,158440,115907,2473,Low
X1,2013,Europe,Blue,Hybrid,Automatic,2.5,169577,97766,3281,Low
X3,2013,Middle East,Black,Hybrid,Manual,1.8,102523,51235,3090,Low
I3,2014,North America,Red,Electric,Manual,4.1,13274,115614,4262,Low
I3,2010,Middle East,Silver,Petrol,Manual,2.4,75108,112247,3139,Low
X5,2013,Africa,Red,Electric,Automatic,1.5,54675,36036,2395,Low
X5,2010,Middle East,Red,Diesel,Manual,4.5,82329,90027,7147,High
X5,2012,Middle East,White,Diesel,Manual,4.2,106022,66864,9348,High
I3,2010,Asia,Black,Diesel,Automatic,1.5,142163,55376,8996,High
3 SERIES,2014,Middle East,Grey,Diesel,Automatic,1.9,173874,86816,8156,High
X1,2010,Asia,Grey,Hybrid,Manual,1.7,119701,111678,5756,Low
X3,2012,Africa,Red,Electric,Automatic,2.1,133907,44145,3065,Low
X5,2013,North America,Silver,Diesel,Automatic,2.3,105523,35824,1273,Low
M3,2011,Europe,Black,Petrol,Automatic,3.1,111477,52334,4460,Low
M3,2013,Asia,Red,Petrol,Automatic,2.9,77626,106431,1382,Low
I8,2010,South America,Blue,Petrol,Manual,2.2,110083,119713,8701,High
3 SERIES,2012,Asia,Blue,Diesel,Automatic,3.5,103211,34958,2200,Low
M3,2010,South America,Red,Electric,Automatic,2.6,66802,71192,8559,High
M3,2011,Middle East,Red,Petrol,Automatic,4.8,132006,33266,9563,High
5 SERIES,2012,South America,Black,Electric,Automatic,2.5,88850,113360,7911,High
X1,2012,South America,White,Electric,Automatic,5.0,77988,50486,6818,Low
X3,2011,South America,White,Hybrid,Automatic,4.5,56506,115286,7197,High
X1,2010,South America,Blue,Electric,Automatic,2.8,179850,70543,6222,Low
7 SERIES,2012,Asia,Blue,Electric,Automatic,4.9,194539,106486,4432,Low
I8,2011,North America,Red,Hybrid,Automatic,4.9,190008,92725,6262,Low
X5,2010,Middle East,Blue,Petrol,Manual,4.8,98308,72924,8206,High
X3,2011,Africa,Grey,Petrol,Automatic,2.5,155237,38040,3662,Low
5 SERIES,2012,Asia,Red,Hybrid,Manual,4.5,30136,49261,7008,High
X6,2011,Asia,Blue,Diesel,Manual,3.4,157545,104867,4572,Low
3 SERIES,2012,Asia,Red,Diesel,Manual,3.5,120173,108862,8262,High
5 SERIES,2011,North America,Blue,Petrol,Manual,4.8,94691,69517,4000,Low
7 SERIES,2012,Africa,Grey,Diesel,Automatic,4.2,84722,45717,328,Low
3 SERIES,2013,Africa,Red,Electric,Manual,4.4,187838,37422,380,Low
M3,2010,North America,Grey,Petrol,Automatic,3.4,33758,82621,5778,Low
X5,2011,Asia,Grey,Hybrid,Manual,2.0,53463,73444,5278,Low
5 SERIES,2010,Africa,Red,Electric,Automatic,1.7,35747,33025,7864,High
X6,2011,North America,Blue,Electric,Automatic,3.7,161010,62130,278,Low
M5,2013,North America,Grey,Diesel,Manual,4.5,169082,40330,576,Low
M3,2014,Middle East,Black,Hybrid,Manual,3.8,10266,61054,257,Low
X1,2013,South America,Grey,Electric,Automatic,2.0,166902,84054,999,Low
M3,2010,Africa,Red,Hybrid,Manual,2.2,132912,57967,8923,High
M5,2013,North America,Blue,Diesel,Automatic,4.4,174659,43915,6370,Low
I3,2012,Africa,Grey,Hybrid,Automatic,3.6,156704,85097,4227,Low
5 SERIES,2014,Asia,Grey,Electric,Manual,2.2,84394,70354,7460,High
I8,2013,Asia,Silver,Diesel,Automatic,3.1,6834,106610,9080,High
X6,2014,Middle East,Blue,Petrol,Manual,4.4,80986,51228,2990,Low
X6,2012,South America,Blue,Diesel,Automatic,3.0,4492,60311,6489,Low
7 SERIES,2011,North America,Grey,Diesel,Manual,4.1,905,68259,3242,Low
X6,2011,North America,White,Petrol,Manual,5.0,153390,57255,5501,Low
X6,2014,Middle East,Blue,Hybrid,Automatic,1.7,153367,109448,7278,High
7 SERIES,2014,Middle East,Black,Hybrid,Manual,2.5,105945,43285,536,Low
3 SERIES,2010,Europe,Grey,Petrol,Manual,4.5,105359,73212,5905,Low
5 SERIES,2011,North America,Silver,Petrol,Automatic,4.0,32529,71384,9045,High
3 SERIES,2012,Africa,Black,Hybrid,Manual,4.5,158415,94839,7077,High
X1,2014,Africa,Grey,Diesel,Automatic,4.8,100182,118596,2529,Low
5 SERIES,2012,Africa,Red,Hybrid,Automatic,1.6,137570,57428,3219,Low
I3,2013,Middle East,Black,Diesel,Manual,3.0,96452,105999,3762,Low
M3,2010,South America,Black,Hybrid,Automatic,4.1,100588,61995,9291,High
X3,2014,Europe,Red,Hybrid,Automatic,2.8,76944,54284,3155,Low
7 SERIES,2014,South America,Silver,Petrol,Automatic,4.7,167724,96075,8253,High
M3,2011,Asia,Silver,Petrol,Manual,4.2,74151,59108,3354,Low
M3,2013,Middle East,Grey,Hybrid,Manual,4.9,57535,87471,250,Low
X1,2011,Europe,Black,Petrol,Automatic,4.3,187406,48694,8307,High
M3,2013,Europe,Silver,Diesel,Manual,4.6,30660,52259,295,Low
X3,2013,Asia,Blue,Hybrid,Manual,4.5,180235,84067,8905,High
I8,2012,North America,Blue,Electric,Manual,1.9,88032,35081,4076,Low
7 SERIES,2010,Asia,Red,Hybrid,Manual,3.8,72470,118556,7365,High
I3,2012,Middle East,Red,Electric,Manual,3.8,102821,88839,4013,Low
M5,2010,Middle East,Silver,Hybrid,Manual,3.8,47801,58426,722,Low
M3,2011,Asia,Silver,Electric,Manual,2.7,61612,66834,1184,Low
X3,2012,Asia,Blue,Diesel,Manual,1.6,185951,32444,5681,Low
M3,2011,South America,Silver,Diesel,Automatic,4.4,32498,101847,6860,Low
X6,2013,North America,White,Hybrid,Automatic,4.0,15647,32033,8293,High
X3,2013,Africa,Blue,Petrol,Automatic,3.5,177746,75987,3314,Low
I8,2011,South America,Blue,Diesel,Automatic,1.6,122623,92839,9254,High
I8,2013,South America,White,Diesel,Manual,4.5,26959,79417,3443,Low
X1,2011,Africa,Red,Electric,Automatic,2.8,59210,70048,6825,Low
M5,2014,Europe,Grey,Diesel,Automatic,3.4,93757,69533,2849,Low
X1,2013,Africa,White,Petrol,Automatic,3.6,156869,76551,6964,Low
X5,2013,South America,Grey,Diesel,Manual,4.2,89978,40540,7628,High
X3,2012,Asia,Black,Petrol,Automatic,3.1,23052,60528,5812,Low
M5,2013,Middle East,Silver,Electric,Automatic,3.9,27778,74619,3786,Low
7 SERIES,2013,South America,Black,Electric,Manual,4.1,167213,51936,4119,Low
X3,2014,North America,Red,Electric,Manual,3.2,13162,40570,9418,High
I8,2013,North America,Silver,Hybrid,Automatic,1.5,89990,62767,9059,High
M5,2014,South America,White,Petrol,Automatic,4.5,24498,53816,4468,Low
5 SERIES,2010,South America,Silver,Hybrid,Automatic,1.8,34385,38876,8750,High
X1,2012,Europe,Red,Electric,Manual,3.7,63959,38694,3139,Low
3 SERIES,2014,Asia,Silver,Petrol,Automatic,2.2,83335,46751,5768,Low
X3,2010,Asia,Grey,Petrol,Automatic,2.5,64734,110115,8902,High
M5,2013,North America,White,Petrol,Automatic,3.9,113741,65824,3936,Low
X3,2014,North America,Blue,Hybrid,Manual,3.5,66854,107290,9170,High
I8,2014,North America,White,Petrol,Manual,2.2,110586,86003,9328,High
X1,2014,South America,Grey,Electric,Manual,3.4,193387,50912,6238,Low
I3,2013,Europe,Red,Diesel,Manual,1.8,90291,96800,545,Low
M3,2010,South America,Blue,Electric,Automatic,1.6,67961,62209,9580,High
M3,2010,South America,White,Petrol,Automatic,3.0,151024,52627,5958,Low
M5,2011,Africa,White,Electric,Automatic,3.1,116959,114229,444,Low
X3,2012,Asia,Black,Diesel,Manual,2.1,172504,59585,7382,High
M3,2013,South America,Red,Hybrid,Manual,1.6,4145,109268,868,Low
M3,2011,Asia,Red,Electric,Manual,2.7,191165,33823,8637,High
M3,2010,Europe,Blue,Diesel,Automatic,3.3,145843,47378,8688,High
I8,2012,Asia,Silver,Electric,Manual,2.7,173826,110381,2149,Low
7 SERIES,2011,Africa,Black,Diesel,Manual,3.2,180366,35530,8035,High
X3,2012,North America,Blue,Hybrid,Manual,4.4,65475,105507,4646,Low
3 SERIES,2014,Europe,Grey,Hybrid,Manual,3.7,96873,39567,8960,High
M3,2012,Africa,White,Hybrid,Automatic,4.8,106986,59893,5172,Low
7 SERIES,2014,South America,Blue,Diesel,Manual,4.7,180813,118455,6438,Low
I3,2011,Asia,Grey,Electric,Manual,4.3,148221,31013,9975,High
X6,2012,Africa,Grey,Hybrid,Automatic,1.8,115131,104292,2171,Low
7 SERIES,2010,North America,Red,Petrol,Manual,3.8,149916,113136,7133,High
3 SERIES,2014,Middle East,Black,Electric,Automatic,4.5,55849,70626,6735,Low
I8,2011,Europe,Black,Electric,Automatic,3.7,133068,107914,628,Low
M3,2011,Africa,White,Diesel,Manual,2.9,87518,52359,3783,Low
I8,2010,South America,Blue,Hybrid,Automatic,4.7,34341,62452,9393,High
3 SERIES,2011,Asia,Silver,Diesel,Manual,2.7,71610,49045,7425,High
M5,2012,Middle East,Black,Hybrid,Automatic,2.3,109361,30241,532,Low
X6,2011,Asia,Blue,Diesel,Manual,4.1,73574,116805,6473,Low
I8,2011,North America,Blue,Petrol,Manual,4.9,7706,114652,390,Low
X5,2014,South America,Silver,Diesel,Automatic,4.7,116178,84437,7398,High
X1,2013,Europe,Black,Petrol,Manual,3.4,104239,85770,3861,Low
X5,2011,South America,Silver,Electric,Automatic,2.6,190772,106968,3380,Low
M3,2012,Europe,Red,Electric,Automatic,4.7,63478,39212,4611,Low
X6,2014,North America,White,Diesel,Manual,3.5,149786,108773,735,Low
M5,2014,Asia,Black,Petrol,Manual,1.7,72542,61381,6605,Low
X5,2010,Africa,Grey,Petrol,Automatic,2.9,35984,112095,6029,Low
